text_lenght,nr_word,contains_?,contains_!,contains_multiple_!?,nr_of_urls,contains_url,contains_media,contains_hashtag,contains_dollar,contains_mention,registration_age,statuses_count,followers_count,friends_count,verified,desc_lenght,desc_contains_url,default_profile,default_profile_img,profile_use_background_image,label
105,30,False,False,False,1,True,False,False,False,True,2013-12-30,261791,3451,3419,False,88,False,False,False,True,0
80,16,False,True,False,1,True,False,True,False,False,2014-06-24,4345,167,394,False,49,False,False,False,False,0
152,53,False,False,False,1,True,False,False,False,False,2016-01-09,35314,27597,2487,False,28,True,False,False,False,0
45,15,False,False,False,0,False,False,False,False,True,2017-03-06,353178,1165,861,False,30,False,True,False,True,0
93,31,False,False,False,1,True,False,True,False,True,2018-09-25,3159,148,202,False,141,False,True,False,True,0
95,37,False,False,False,0,False,False,False,False,False,2009-04-03,5056,872,525,False,29,True,False,False,True,0
140,43,False,False,False,1,True,False,False,False,False,2013-05-08,6861,411,247,False,125,True,False,False,True,0
113,38,False,False,False,0,False,False,False,False,False,2020-01-01,949,142,1372,False,46,False,True,False,True,0
76,33,False,False,False,0,False,False,False,False,True,2018-08-23,193,112,107,False,0,False,True,False,True,0
118,44,False,False,False,0,False,False,False,False,True,2011-04-05,9745,228,3291,False,26,False,True,False,True,0
87,28,False,False,False,1,True,False,False,False,True,2012-07-05,349165,3017,4871,False,131,False,True,False,True,0
103,24,False,False,False,1,True,False,False,False,True,2020-01-21,40760,183,156,False,159,False,True,False,True,0
135,38,False,False,False,1,True,False,False,False,False,2009-05-03,7221,1047,1901,False,160,False,False,False,True,0
132,44,False,False,False,0,False,False,False,False,True,2013-11-20,314258,1379,2858,False,27,False,True,False,True,0
139,38,False,False,False,1,True,False,True,False,False,2020-01-21,1879,461,1168,False,129,True,True,False,True,0
126,46,False,False,False,0,False,False,False,False,True,2014-05-26,8144,1370,1840,False,140,False,True,False,True,0
82,29,False,False,False,0,False,False,False,False,True,2015-02-15,94027,607,575,False,40,True,True,False,True,0
49,18,False,False,False,0,False,False,False,False,False,2019-09-29,12224,744,587,False,89,False,True,False,True,0
140,41,False,False,False,1,True,False,True,False,False,2015-07-30,1149,414,4641,False,154,False,True,False,True,0
128,35,False,False,False,0,False,False,False,False,True,2015-08-19,282,4665,198,False,124,False,True,False,True,0
129,46,False,False,False,0,False,False,False,False,True,2018-07-30,10398,655,539,False,3,False,True,False,True,0
128,38,False,False,False,2,True,False,False,False,True,2012-07-31,93487,1305,921,False,141,False,False,False,False,0
46,16,False,False,False,0,False,False,False,False,False,2019-11-01,169,28,268,False,0,False,True,False,True,0
106,41,False,False,False,0,False,False,False,False,True,2014-01-03,12628,464,315,False,25,False,True,False,True,0
75,29,False,False,False,0,False,False,False,False,False,2011-05-06,27189,461,431,False,63,False,False,False,True,0
122,46,False,False,False,0,False,False,False,False,True,2018-02-04,3074,316,276,False,147,False,True,False,True,0
105,26,False,False,False,1,True,False,False,False,True,2014-06-10,226075,3556,3659,False,149,False,True,False,True,0
140,32,False,False,False,1,True,False,True,False,False,2012-06-19,1993,62,1403,False,0,False,True,False,True,0
58,17,False,False,False,1,True,False,False,False,False,2009-08-28,90990,1912,1546,False,23,False,True,False,True,0
71,31,False,False,False,0,False,False,False,False,True,2015-10-04,290,98,83,False,3,False,True,False,True,0
105,22,False,False,False,1,True,False,False,True,False,2015-03-09,21974,1852,2716,False,17,False,False,False,False,0
99,29,False,False,False,0,False,False,True,False,False,2015-02-10,11852,98,82,False,158,False,True,False,True,0
123,42,False,False,False,0,False,False,True,False,True,2019-10-11,25564,737,1102,False,65,False,True,False,True,0
67,21,False,True,False,1,True,False,False,False,False,2017-06-22,46973,820,2245,False,0,False,True,True,True,0
140,28,False,False,False,1,True,False,True,False,False,2016-09-05,7874,52,216,False,31,False,True,False,True,0
81,22,False,False,False,1,True,False,False,False,True,2013-07-24,3293,213,794,False,39,False,True,False,True,0
136,42,False,False,False,1,True,False,True,False,True,2007-10-16,26978,1905,2111,False,108,False,False,False,True,0
123,39,False,False,False,0,False,False,True,False,True,2019-08-24,3592,76,56,False,8,False,True,False,True,0
143,43,False,False,False,1,True,False,False,False,False,2009-05-07,40859,467810,737,True,153,False,False,False,False,0
127,38,False,False,False,0,False,False,True,False,True,2020-01-09,465,12,147,False,40,False,True,False,True,0
133,46,False,False,False,0,False,False,False,False,True,2010-08-13,15473,755,4638,False,61,False,False,False,False,0
109,36,False,False,False,0,False,False,False,False,True,2009-11-12,2890,173,234,False,68,False,False,False,False,0
105,39,False,False,False,1,True,False,False,False,False,2016-11-06,10667,190,446,False,0,False,True,False,True,0
126,46,False,False,False,0,False,False,False,False,True,2020-02-24,3769,7,23,False,0,False,True,True,True,0
115,34,False,False,False,1,True,False,False,False,True,2010-04-22,20923,297,58,False,107,False,True,False,True,0
140,41,False,False,False,1,True,False,False,False,False,2008-12-31,253801,862804,246,True,96,False,False,False,False,0
140,45,False,False,False,1,True,False,False,False,False,2016-09-19,31326,168,127,False,62,False,True,False,True,0
70,19,False,False,False,1,True,False,False,False,False,2019-02-03,511521,600,17,False,3,False,True,False,True,0
140,45,False,False,False,1,True,False,False,False,False,2018-04-10,6555,98,219,False,0,False,True,False,True,0
132,38,False,False,False,1,True,False,False,False,True,2015-06-30,30541,39,11,False,0,False,True,True,True,0
126,42,False,False,False,0,False,False,False,False,True,2016-03-15,108991,3328,427,False,125,False,False,False,False,0
107,30,False,False,False,1,True,False,True,False,False,2010-08-06,119525,35660,31822,False,118,False,False,False,False,0
82,19,False,False,False,1,True,False,False,False,True,2008-08-02,104372,1934,2164,False,0,False,False,False,True,0
85,32,False,False,False,0,False,False,False,False,True,2013-04-04,7963,61,254,False,49,False,True,False,True,0
71,31,False,False,False,0,False,False,False,False,True,2015-03-06,2389,344,623,False,0,False,True,False,True,0
90,21,False,False,False,1,True,False,False,False,True,2017-02-06,58812,883,777,False,123,False,True,False,True,0
118,39,True,False,False,1,True,False,False,False,False,2011-07-19,123631,3608,3029,False,73,False,False,False,True,0
101,28,False,False,False,1,True,False,True,False,True,2011-05-02,50338,73523,9935,False,129,False,False,False,True,0
59,13,False,False,False,0,False,False,True,False,False,2009-07-12,6926,877,869,True,84,False,False,False,True,0
140,41,False,False,False,1,True,False,False,False,False,2012-01-19,16233,337,331,False,52,False,False,False,True,0
126,40,False,False,False,0,False,False,False,False,True,2020-01-23,19309,562,5001,False,114,False,True,False,True,0
111,27,False,True,False,2,True,False,False,False,True,2013-10-11,26522,682,2981,False,140,True,False,False,False,0
127,33,False,False,False,1,True,False,False,False,True,2012-02-08,71908,704,1054,False,102,False,True,False,True,0
140,43,False,False,False,1,True,False,False,False,False,2019-11-11,5073,481,2991,False,85,False,True,False,True,0
126,45,False,False,False,0,False,False,False,False,True,2017-11-18,489,1048,3580,False,11,False,True,False,True,0
139,45,False,False,False,1,True,False,False,False,False,2017-04-17,767,99,108,False,131,False,True,False,True,0
117,31,False,False,False,1,True,False,True,False,True,2020-05-29,255,48,39,False,72,False,True,False,True,0
131,32,False,False,False,1,True,False,False,False,True,2011-12-02,468444,4026,5001,False,160,False,False,False,True,0
97,23,False,False,False,1,True,False,True,False,False,2009-09-17,229506,1137,1281,False,151,False,False,False,True,0
126,42,False,False,False,0,False,False,False,False,True,2016-03-01,138830,3020,4204,False,123,False,True,False,True,0
32,6,False,False,False,1,True,False,False,False,True,2020-03-15,8451,194,428,False,43,False,True,False,True,0
57,24,False,False,False,0,False,False,False,False,True,2009-04-23,12669,810,706,False,0,False,False,False,True,0
65,27,False,False,False,0,False,False,False,False,True,2019-10-10,164,15,310,False,9,False,True,False,True,0
128,44,False,False,False,0,False,False,False,False,True,2019-03-11,6886,16,70,False,29,False,True,False,True,0
112,32,False,False,False,1,True,False,False,False,True,2011-02-11,35200,1200,3889,False,146,False,False,False,True,0
60,20,False,False,False,0,False,False,False,False,True,2018-08-31,264,51,15,False,43,False,False,False,False,0
124,45,False,False,False,0,False,False,True,False,True,2011-11-24,189299,839,3763,False,0,False,True,False,True,0
140,54,False,False,False,1,True,False,False,False,False,2011-11-29,6710,678,312,False,25,False,False,False,False,0
62,20,False,True,True,0,False,False,True,False,True,2020-01-22,2371,19,220,False,0,False,True,False,True,0
124,40,False,False,False,1,True,False,True,False,True,2020-01-29,857,278,1079,False,160,False,True,False,True,0
132,46,False,False,False,0,False,False,True,False,True,2013-07-27,69220,610,1852,False,40,False,True,False,True,0
128,47,True,False,False,0,False,False,False,False,True,2015-07-22,5060,48,50,False,0,False,True,True,True,0
140,45,False,False,False,1,True,False,False,False,False,2009-04-19,4433,863,834,False,136,True,True,False,True,0
126,40,False,False,False,1,True,False,False,False,True,2018-08-01,7785,630,1534,False,157,False,False,False,False,0
137,37,False,False,False,1,True,False,False,True,False,2012-01-24,454663,6911,8,False,145,True,False,False,True,0
105,39,False,False,False,1,True,False,False,False,True,2016-07-30,5561,103,298,False,157,False,False,False,False,0
92,35,True,False,False,0,False,False,False,False,True,2017-03-02,8214,4562,4492,False,114,True,True,False,True,0
74,29,False,False,False,0,False,False,False,False,True,2018-10-27,3705,326,286,False,0,False,True,False,True,0
140,38,True,False,True,1,True,False,False,False,False,2019-11-25,112373,1600,858,False,47,False,True,False,True,0
140,42,False,False,False,1,True,False,True,False,False,2017-01-18,12345,6157,6583,False,80,False,True,False,True,0
74,15,False,False,False,1,True,False,True,False,False,2019-11-06,409,13,130,False,101,False,True,False,True,0
75,21,False,False,False,1,True,False,False,False,True,2019-10-09,25,1,6,False,160,False,True,False,True,0
124,38,False,False,False,0,False,False,False,False,True,2018-09-29,163669,1541,1078,False,69,False,True,False,True,0
67,19,False,False,False,1,True,False,False,False,True,2011-05-31,47832,409,730,False,41,False,False,False,True,0
140,33,False,False,False,1,True,False,False,False,False,2011-06-26,14982,1452,1063,False,151,False,False,False,False,0
115,36,False,False,False,0,False,False,False,False,True,2016-12-31,1332,103,115,False,0,False,True,False,True,0
140,38,False,False,False,1,True,False,False,False,False,2010-06-13,3001,1805,1904,False,160,False,False,False,True,0
97,34,False,False,False,0,False,False,False,False,False,2019-01-16,12536,178,145,False,48,False,True,False,True,0
45,18,False,False,False,0,False,False,False,False,False,2015-01-07,9216,3372,768,False,104,True,False,False,False,0
75,24,False,False,False,0,False,False,False,False,False,2009-02-21,31505,15444,9667,False,145,False,False,False,True,0
124,41,False,False,False,0,False,False,False,False,True,2019-12-26,91166,87,13,False,0,False,True,False,True,0
135,35,False,False,False,1,True,False,True,False,False,2019-04-25,8115,88,26,False,160,False,False,False,False,0
110,28,False,True,True,1,True,False,False,False,True,2015-10-16,6692,30,189,False,5,False,True,True,True,0
128,54,False,False,False,0,False,False,False,False,True,2010-05-03,105465,562,497,False,155,False,False,False,True,0
126,42,False,False,False,0,False,False,False,False,True,2009-06-10,124608,429,1493,False,141,True,False,False,True,0
74,31,False,False,False,0,False,False,False,False,False,2020-01-05,1,0,0,False,0,False,True,False,True,0
135,52,False,False,False,0,False,False,False,False,True,2010-01-12,36688,339,1652,False,107,False,False,False,True,0
57,21,False,False,False,0,False,False,False,False,False,2011-12-19,16661,383,327,False,41,False,True,False,True,0
140,45,True,False,False,1,True,False,False,False,False,2009-07-17,14260,2092,3114,False,148,False,False,False,True,0
125,46,False,False,False,0,False,False,False,False,True,2017-01-31,45892,87,1152,False,83,False,True,False,True,0
87,23,False,False,False,1,True,False,False,False,True,2008-08-21,49936,193,36,False,82,True,False,False,False,0
101,30,False,False,False,1,True,False,False,False,True,2010-10-11,54102,3989,788,False,150,False,False,False,True,0
127,36,False,False,False,0,False,False,True,False,True,2019-01-08,83,86,142,False,0,False,True,False,True,0
68,26,False,False,False,0,False,False,False,False,False,2011-09-05,103355,715,614,False,146,False,True,False,True,0
121,31,False,False,False,0,False,False,True,False,True,2010-07-12,989781,3211,3028,False,76,False,False,False,True,0
100,39,True,False,False,0,False,False,False,False,True,2016-02-10,14985,2546,2786,False,138,False,True,False,True,0
123,50,False,False,False,0,False,False,False,False,True,2012-08-25,5039,58,243,False,0,False,False,False,True,0
28,9,False,False,False,0,False,False,False,False,True,2019-10-22,3712,147,299,False,18,False,True,False,True,0
85,25,False,False,False,1,True,False,False,False,True,2019-12-13,423,4,112,False,90,False,True,False,True,0
88,24,False,False,False,1,True,False,False,False,False,2010-05-04,1680,223,317,False,122,False,True,False,True,0
93,29,False,False,False,1,True,False,True,False,True,2016-09-05,59570,664,869,False,92,False,True,False,True,0
77,25,False,True,False,1,True,False,False,False,False,2019-12-07,3273,1888,350,False,151,False,True,False,True,0
140,47,False,False,False,1,True,False,False,False,False,2016-04-05,37632,136051,3397,False,158,False,True,False,True,0
105,25,False,False,False,1,True,False,True,False,False,2019-01-02,2059,311,250,False,142,False,True,False,True,0
127,41,False,False,False,0,False,False,True,False,True,2011-12-08,8803,296,1486,False,0,False,True,False,True,0
72,29,False,False,False,0,False,False,False,False,True,2016-02-02,24350,197,137,False,14,False,False,False,False,0
140,47,True,False,False,1,True,False,False,False,False,2016-04-03,29696,641,548,False,23,False,True,False,True,0
87,26,False,False,False,1,True,False,False,False,True,2014-08-27,1188,48,250,False,23,False,True,False,True,0
124,33,False,False,False,1,True,False,False,False,False,2012-11-21,42542,565,1473,False,0,False,True,True,True,0
140,39,False,False,False,1,True,False,False,False,False,2020-02-04,11,7,37,False,82,False,True,False,True,0
122,42,False,False,False,0,False,False,True,False,True,2014-05-31,183902,3563,3641,False,101,False,False,False,False,0
130,36,False,False,False,0,False,False,True,False,True,2019-08-12,125695,1315,868,False,78,False,True,False,True,0
132,42,False,False,False,1,True,False,False,False,True,2009-07-24,206240,1226,1756,False,144,False,True,False,True,0
85,37,True,False,True,0,False,False,False,False,True,2019-07-30,253,14,10,False,9,False,True,False,True,0
118,26,False,False,False,2,True,False,True,False,False,2016-01-30,105437,14293,735,False,129,False,False,False,True,0
113,33,False,False,False,1,True,False,False,False,False,2012-09-15,24879,344,14,False,16,False,True,False,True,0
123,37,False,False,False,0,False,False,False,False,True,2010-02-27,71627,12430,9793,False,129,False,False,False,True,0
121,47,False,False,False,0,False,False,False,False,False,2014-02-13,322,32,306,False,0,False,True,False,True,0
126,33,False,False,False,1,True,False,False,False,True,2011-07-07,938502,3699825,413,True,159,False,False,False,True,0
143,41,False,False,False,1,True,False,True,False,False,2016-07-06,117660,3297,3575,False,100,True,False,False,False,0
101,30,True,False,False,1,True,False,True,False,False,2019-08-16,211,14,104,False,67,False,True,False,True,0
139,47,True,False,False,1,True,False,False,False,False,2018-05-08,20516,22196,18900,False,134,False,False,False,False,0
136,34,False,False,False,1,True,False,False,False,False,2009-07-19,18124,317,867,False,160,False,False,False,True,0
109,37,False,False,False,0,False,False,False,False,True,2016-01-28,14774,515,4103,False,27,False,False,False,False,0
113,38,False,False,False,1,True,False,False,False,True,2016-08-15,26922,19289,63,False,160,False,True,False,True,0
28,10,True,False,False,0,False,False,False,False,True,2012-10-16,24653,343,598,False,145,False,True,False,True,0
144,36,False,False,False,1,True,False,True,False,False,2011-03-30,1469,154,142,False,72,False,False,False,False,0
131,37,False,False,False,1,True,False,True,False,False,2012-09-23,17187,1251,1811,False,158,False,False,False,True,0
112,42,False,False,False,0,False,False,False,False,True,2010-03-16,21915,3113,795,False,124,True,True,False,True,0
126,45,False,False,False,0,False,False,False,False,True,2019-09-17,2487,51,321,False,119,False,True,False,True,0
112,34,False,False,False,1,True,False,False,False,True,2010-04-17,7930,208,136,False,119,False,True,False,True,0
79,22,False,False,False,1,True,False,False,False,True,2019-09-26,21,0,12,False,24,False,True,False,True,0
138,31,False,False,False,2,True,False,False,False,False,2007-10-06,1734,116,804,False,14,False,False,False,True,0
128,52,False,False,False,0,False,False,False,False,True,2014-05-25,395886,2221,989,False,119,False,False,False,True,0
77,25,False,False,False,0,False,False,True,False,True,2009-06-11,18451,189,42,False,0,False,False,False,True,0
132,41,False,True,False,0,False,False,True,False,True,2011-03-05,116512,3113,4999,False,119,False,False,False,True,0
139,38,False,False,False,1,True,False,False,False,False,2017-11-06,43647,38293,1577,False,112,False,True,False,True,0
139,40,False,False,False,1,True,False,True,False,False,2019-12-13,3048,176,356,False,13,False,True,False,True,0
105,28,False,False,False,1,True,False,False,False,True,2018-12-19,6518,143,122,False,154,False,True,False,True,0
140,43,False,False,False,1,True,False,False,False,False,2020-01-05,12068,313,79,False,12,False,True,False,True,0
36,11,False,False,False,0,False,False,False,False,False,2012-12-01,7585,2063,2422,False,0,False,True,False,True,0
105,29,False,False,False,1,True,False,False,False,True,2011-01-12,53156,441,2012,False,19,False,False,False,False,0
104,29,False,False,False,1,True,False,False,False,False,2013-02-17,62144,924,837,False,80,False,False,False,True,0
139,37,False,False,False,1,True,False,False,False,False,2014-09-08,4096,110,292,False,16,False,False,False,False,0
92,18,False,False,False,1,True,False,False,False,False,2010-02-23,138097,207100,872,False,157,False,False,False,False,0
63,13,False,False,False,1,True,False,False,False,False,2009-08-27,581290,2503616,854,True,90,False,False,False,True,0
140,45,False,False,False,1,True,False,False,False,False,2019-03-06,3227,37986,66,False,158,False,True,False,True,0
125,30,False,False,False,0,False,False,True,False,True,2019-10-04,45058,397,506,False,24,False,True,False,True,0
140,42,False,False,False,1,True,False,False,False,False,2013-03-05,4502,2,1,False,0,False,True,True,True,0
123,52,False,False,False,0,False,False,False,False,True,2010-06-16,13670,42,230,False,0,False,True,False,True,0
124,48,False,False,False,0,False,False,True,False,True,2011-03-09,27282,131,247,False,121,False,False,False,True,0
140,41,False,False,False,1,True,False,False,False,False,2016-02-04,16675,198,472,False,155,False,False,False,False,0
125,36,False,False,False,0,False,False,True,False,True,2020-02-02,18772,122,20,False,34,False,True,False,True,0
90,23,False,False,False,1,True,False,False,False,False,2019-12-23,5268,358,1274,False,89,False,True,False,True,0
131,46,False,False,False,0,False,False,False,False,True,2013-08-31,82623,1184,731,False,48,False,False,False,False,0
121,36,False,True,True,1,True,False,True,False,True,2016-12-20,166522,4854,4637,False,82,False,True,False,True,0
130,42,False,False,False,0,False,False,True,False,True,2019-05-17,3642,35,67,False,23,False,True,False,True,0
124,37,False,True,True,1,True,False,True,False,True,2017-08-10,7745,1530,761,False,160,False,True,False,True,0
112,29,False,False,False,1,True,False,True,False,True,2009-03-25,6034,84,669,False,116,False,False,False,True,0
140,44,False,False,False,1,True,False,False,False,False,2016-03-24,323,146,138,False,16,False,True,False,True,0
122,42,False,False,False,0,False,False,False,False,True,2011-02-28,19407,838,2230,False,37,False,True,False,True,0
131,53,True,False,False,0,False,False,False,False,True,2013-10-13,278654,8423,8298,False,157,False,True,False,True,0
119,29,False,False,False,1,True,False,False,False,False,2011-10-22,4492,389,990,False,157,False,True,True,True,0
94,27,True,False,False,1,True,False,False,False,False,2010-09-01,93297,716,609,False,130,False,False,False,True,0
132,50,False,False,False,0,False,False,False,False,True,2010-06-05,371613,5087,5593,False,151,False,False,False,False,0
128,46,False,False,False,0,False,False,True,False,True,2018-05-28,254,38,180,False,126,False,True,False,True,0
137,35,False,False,False,1,True,False,True,False,False,2013-01-07,139989,17283,2851,False,160,True,True,False,True,0
53,20,True,False,False,0,False,False,False,False,False,2011-02-26,26734,268,124,False,0,False,False,False,True,0
140,53,False,False,False,1,True,False,False,False,False,2008-04-21,11941,4379,4702,False,117,False,False,False,True,0
124,44,False,False,False,0,False,False,False,False,True,2020-01-17,20854,1454,3019,False,7,False,True,False,True,0
75,17,False,False,False,1,True,False,True,False,False,2013-09-01,15493,24693,16619,False,52,False,False,False,True,0
44,14,False,False,False,0,False,False,False,False,True,2019-09-04,2189,97,394,False,81,False,True,False,True,0
99,39,False,False,False,0,False,False,False,False,True,2008-07-22,80747,1479,3525,False,139,False,True,False,True,0
122,32,False,False,False,0,False,False,True,False,True,2018-03-04,250885,2827,4904,False,21,False,True,False,True,0
65,23,False,False,False,0,False,False,False,False,False,2019-08-28,19558,1451,832,False,61,False,True,False,True,0
76,21,True,False,False,1,True,False,False,False,False,2009-05-07,1107,198,109,False,113,False,True,False,True,0
144,39,True,False,False,1,True,False,False,False,False,2009-06-25,632106,372392,13388,False,154,False,False,False,True,0
139,39,False,False,False,1,True,False,False,False,False,2009-03-18,266805,2087,1908,False,153,False,False,False,True,0
140,46,False,False,False,1,True,False,False,False,False,2009-06-16,107912,4333,3998,False,160,False,False,False,True,0
140,50,True,False,False,1,True,False,False,True,False,2009-06-20,66612,11199,237,False,135,False,False,False,True,0
133,50,False,True,True,0,False,False,True,False,True,2011-08-26,17443,982,790,False,158,False,True,False,True,0
126,36,False,False,False,0,False,False,True,False,True,2019-08-26,6983,53,8,False,14,False,True,False,True,0
125,45,False,False,False,0,False,False,False,False,True,2009-04-29,220837,4144,4315,False,114,False,True,False,True,0
128,44,False,False,False,0,False,False,True,False,True,2015-01-30,176396,1709,1700,False,159,False,False,False,False,0
43,14,True,False,False,0,False,False,False,False,True,2014-01-08,28306,442,245,False,72,False,True,False,True,0
133,32,False,False,False,2,True,False,False,False,True,2009-10-05,20240,456,2371,False,37,False,False,False,True,0
76,19,True,False,False,1,True,False,True,False,False,2012-11-16,36467,33478,5164,False,106,False,False,False,False,0
32,6,False,False,False,1,True,False,False,False,True,2012-01-05,52673,7366,7981,False,160,False,False,False,False,0
115,34,False,False,False,1,True,False,False,False,True,2013-04-27,845364,900,142,False,9,False,True,True,True,0
124,27,False,False,False,1,True,False,True,False,False,2014-07-06,33643,99,12,False,43,False,True,False,True,0
130,42,False,False,False,1,True,False,False,False,True,2020-02-27,1222,1,0,False,15,False,True,False,True,0
127,34,True,True,False,2,True,False,True,False,True,2015-11-20,6724,21,76,False,48,True,False,False,False,0
49,12,False,False,False,1,True,False,False,False,True,2011-01-19,116286,2221,3075,False,145,False,False,False,True,0
118,29,True,False,False,1,True,False,False,False,False,2012-04-16,103275,6177,2077,False,159,False,False,False,True,0
93,25,False,False,False,1,True,False,False,False,False,2010-12-14,121131,2082,1696,False,147,False,False,False,True,0
128,44,False,False,False,0,False,False,True,False,True,2019-09-25,13905,369,695,False,126,True,True,False,True,0
85,27,False,False,False,1,True,False,False,False,True,2013-05-11,2484,520,360,False,17,False,False,False,False,0
75,24,False,False,False,0,False,False,True,False,True,2010-04-11,416394,2627,3622,False,46,False,False,False,False,0
123,42,False,False,False,0,False,False,False,False,True,2017-02-10,96633,886,837,False,13,False,True,False,True,0
120,42,True,False,False,1,True,False,False,False,True,2018-06-29,78006,1963,305,False,124,False,True,False,True,0
90,35,False,True,True,0,False,False,False,False,True,2017-04-03,15007,360,1140,False,115,False,True,False,True,0
109,31,False,False,False,1,True,False,False,False,True,2016-02-11,4798,31,484,False,16,False,True,False,True,0
76,21,False,False,False,1,True,False,False,False,True,2019-02-01,10732,55,87,False,96,False,False,False,False,0
126,40,False,False,False,0,False,False,False,False,True,2016-03-26,134183,2515,2316,False,105,False,False,False,False,0
129,51,False,False,False,0,False,False,False,False,True,2017-01-23,29161,1199,909,False,85,False,True,False,True,0
87,25,False,False,False,1,True,False,False,False,True,2016-03-08,11722,622,564,False,63,False,True,False,True,0
130,38,True,True,False,1,True,False,False,False,True,2017-08-29,6206,628,568,False,157,False,True,False,True,0
99,38,False,False,False,0,False,False,False,False,False,2009-10-23,72043,878,450,False,41,False,False,False,True,0
74,29,False,False,False,0,False,False,False,False,True,2011-12-26,19157,1784,1500,False,9,False,True,False,True,0
114,44,False,False,False,0,False,False,False,False,True,2018-05-23,63595,354,1694,False,160,False,True,False,True,0
126,37,True,False,True,0,False,False,False,False,True,2019-06-24,79935,1397,1576,False,90,False,True,False,True,0
140,39,True,False,False,1,True,False,False,False,False,2018-07-25,485,5,23,False,14,False,True,False,True,0
113,40,True,False,False,0,False,False,False,False,True,2014-08-16,25094,278,241,False,55,False,False,False,True,0
110,29,False,False,False,1,True,False,False,False,True,2008-05-14,362424,2559,3082,False,133,False,False,False,True,0
123,51,False,False,False,0,False,False,False,False,True,2011-08-18,31848,827,2021,False,116,False,False,False,True,0
140,41,False,False,False,1,True,False,False,False,False,2009-09-18,93643,54761,3,True,68,False,False,False,False,0
102,33,False,False,False,1,True,False,True,False,True,2012-05-15,28132,3050,3715,False,93,False,True,False,True,0
130,46,False,False,False,0,False,False,False,False,True,2011-05-03,3412,224,612,False,0,False,True,False,True,0
34,12,False,False,False,0,False,False,False,False,True,2015-11-15,3486,555,608,False,26,False,True,False,True,0
128,44,False,False,False,0,False,False,True,False,True,2008-11-23,2870,576,3161,False,25,False,False,False,True,0
87,20,False,False,False,1,True,False,False,False,True,2012-05-12,99137,822,1182,False,99,False,True,False,True,0
77,18,False,False,False,1,True,False,True,False,False,2018-10-30,3399,281,534,False,86,False,False,False,False,0
134,37,False,False,False,1,True,False,False,False,True,2009-04-22,222007,5135,4974,False,159,False,False,False,True,0
114,36,False,False,False,0,False,False,True,False,True,2017-08-12,10299,236,395,False,11,False,True,False,True,0
129,37,True,True,False,1,True,False,False,False,True,2010-01-27,96397,1960,4983,False,0,False,True,False,True,0
120,33,False,False,False,1,True,False,False,False,False,2009-06-04,46801,14162,2446,True,29,False,False,False,True,0
127,55,False,False,False,0,False,False,False,False,True,2008-11-07,25675,200,144,False,128,False,True,False,True,0
129,44,False,False,False,0,False,False,True,False,True,2011-11-20,3506,745,665,False,65,False,True,False,True,0
112,35,False,False,False,1,True,False,False,False,True,2018-03-12,67223,184,503,False,115,False,True,False,True,0
118,40,False,False,False,0,False,False,False,False,True,2018-05-20,3795,38,13,False,92,False,True,False,True,0
96,38,False,False,False,0,False,False,False,False,True,2012-08-30,7279,270,246,False,67,False,False,False,False,0
125,40,False,False,False,1,True,False,False,False,True,2019-03-31,3613,20,316,False,3,False,True,False,True,0
130,56,False,False,False,0,False,False,False,False,True,2009-06-30,330454,40194,40002,False,94,False,False,False,False,0
139,41,False,False,False,1,True,False,True,False,False,2013-12-30,261791,3451,3419,False,88,False,False,False,True,0
130,42,False,False,False,0,False,False,True,False,True,2015-11-08,36364,1726,4997,False,105,False,True,False,True,0
125,40,False,False,False,0,False,False,True,False,True,2019-12-29,47460,443,113,False,9,False,True,False,True,0
128,47,False,False,False,0,False,False,False,False,True,2016-01-20,902,4,60,False,0,False,True,False,True,0
114,34,False,False,False,1,True,False,False,False,True,2011-11-02,27967,49,347,False,0,False,True,False,True,0
58,20,True,False,False,0,False,False,False,False,True,2012-01-24,250343,3020,1176,False,97,False,False,False,False,0
85,36,True,False,False,0,False,False,False,False,False,2020-01-31,11,1,16,False,17,False,True,False,True,0
108,26,False,False,False,0,False,False,True,False,True,2016-05-31,1266,574,282,False,156,False,False,False,False,0
140,43,False,False,False,1,True,False,False,False,False,2010-09-09,8174,1376,1005,False,52,False,False,False,True,0
140,51,False,False,False,1,True,False,False,False,False,2019-05-15,9320,2918,545,False,149,False,True,False,True,0
117,45,False,False,False,0,False,False,False,False,False,2016-01-19,4576,601,186,False,67,False,True,False,True,0
133,48,False,False,False,0,False,False,False,False,True,2013-07-16,199896,1359,861,False,103,False,False,False,True,0
118,38,False,False,False,1,True,False,False,False,True,2009-07-29,4306,127,402,False,51,True,False,False,True,0
98,34,False,False,False,0,False,False,False,False,True,2018-04-19,13232,51,82,False,48,False,True,False,True,0
80,22,False,False,False,1,True,False,False,True,True,2013-04-25,10283,23,26,False,0,False,True,False,True,0
136,54,False,False,False,0,False,False,False,True,True,2011-06-29,135159,501,2481,False,79,False,True,False,True,0
140,46,False,False,False,1,True,False,True,False,False,2014-01-31,18794,5512,108,True,154,False,False,False,True,0
76,19,True,False,True,1,True,False,True,False,True,2017-08-16,19070,108,321,False,24,False,True,False,True,0
123,37,False,False,False,0,False,False,False,False,True,2009-12-07,8650,52,183,False,0,False,False,False,True,0
140,40,False,False,False,1,True,False,True,False,False,2020-01-22,344,97,216,False,137,False,True,False,True,0
