117;40;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4866;22928;270;84;0.0;32;0.0;0.0;0.0;1.0;0
127;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;5041;194448;139810;6508;1.0;25;0.0;0.0;0.0;1.0;0
77;18;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;1.0;3506;14284;7630;6;0.0;86;0.0;0.0;0.0;0.0;0
73;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4747;14261;1260;1633;0.0;78;0.0;0.0;0.0;0.0;0
94;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3696;75140;8090;7363;0.0;136;1.0;0.0;0.0;1.0;0
123;33;0.0;0.0;0.0;3;1.0;0.0;0.0;0.0;1.0;4849;20778;318;1029;0.0;48;0.0;1.0;0.0;1.0;1
73;20;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4866;8329;467;1271;0.0;149;0.0;0.0;0.0;1.0;0
72;26;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3539;639;8;67;0.0;50;0.0;0.0;0.0;1.0;0
62;15;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4647;73451;1302;3634;0.0;63;0.0;0.0;0.0;1.0;0
104;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4875;103932;401;1020;0.0;87;0.0;0.0;0.0;1.0;0
91;27;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4989;18221;1544;1204;0.0;155;0.0;0.0;0.0;1.0;0
61;17;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4910;31050;991;4999;0.0;147;0.0;0.0;0.0;0.0;0
119;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5336;70942;1759;4980;0.0;158;0.0;1.0;0.0;1.0;0
78;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;4013;5088;96;363;0.0;47;0.0;1.0;0.0;1.0;0
43;11;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4917;107416;1170;1074;0.0;15;0.0;0.0;0.0;1.0;0
77;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;5035;4492;943;1704;0.0;65;0.0;0.0;0.0;1.0;0
85;21;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4425;94413;1129;1617;0.0;65;0.0;0.0;0.0;1.0;0
80;19;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4404;315056;16580;451;0.0;42;0.0;1.0;0.0;1.0;0
